idx,device_id,latitude,longitude,snapshot_datetime,collector_id,destination_request_id,snapshot_datetime_unix
-MvEe7jnf5Bskkhk8QDY,96ddc11dcb259ebd,31.2595409,29.9946987,2022-02-06 17:30:36.658992,99,217759.0,1644168636
-MvEe8_PwDAWkHmP_fsC,96ddc11dcb259ebd,31.2595409,29.9946987,2022-02-06 17:30:40.090554,99,217759.0,1644168640
-MvEeAF4af7tTPLuKaPh,96ddc11dcb259ebd,31.2596502,29.9947214,2022-02-06 17:30:46.917243,99,217759.0,1644168646
-MvEeB29-hyaHsh5Ly0Y,96ddc11dcb259ebd,31.2596502,29.9947214,2022-02-06 17:30:50.186351,99,217759.0,1644168650
-MvEeC_MhyPxTx-27jNP,96ddc11dcb259ebd,31.2596674,29.9948197,2022-02-06 17:30:56.471389,99,217759.0,1644168656
-MvEhvdz6KPvHRKzLM6_,96ddc11dcb259ebd,31.2594634,29.9946565,2022-02-06 17:47:11.615367,99,217759.0,1644169631
-MvEhwJgzdxHLJ31aMJn,96ddc11dcb259ebd,31.2594634,29.9946565,2022-02-06 17:47:14.348812,99,217759.0,1644169634
-MvEhxoGquibm7QZ2ddj,96ddc11dcb259ebd,31.2594797,29.9947309,2022-02-06 17:47:20.465097,99,217759.0,1644169640
-MvEhysWyDN1FcTxmWC8,96ddc11dcb259ebd,31.2594797,29.9947309,2022-02-06 17:47:24.830449,99,217759.0,1644169644
-MvEi-IJnDiV5Y9DZe8B,96ddc11dcb259ebd,31.2594351,29.9947326,2022-02-06 17:47:30.644431,99,217759.0,1644169650
-MvEi0CbhR5GPam1xQkn,96ddc11dcb259ebd,31.2594351,29.9947326,2022-02-06 17:47:34.375744,99,217759.0,1644169654
-MvEi1gINqHVN8MJ68a0,96ddc11dcb259ebd,31.2594743,29.9946743,2022-02-06 17:47:40.435760,99,217759.0,1644169660
-MvEi2chCeHppSndYHPp,96ddc11dcb259ebd,31.2594743,29.9946743,2022-02-06 17:47:44.301818,99,217759.0,1644169664
-MvEi49KVcy47aZwg4kl,96ddc11dcb259ebd,31.259519,29.9947304,2022-02-06 17:47:50.549735,99,217759.0,1644169670
-MvEi52z7qOEsz1sZ9Cl,96ddc11dcb259ebd,31.259519,29.9947304,2022-02-06 17:47:54.239746,99,217759.0,1644169674
-MvEi6diDdLtb7ti4x9V,96ddc11dcb259ebd,31.2594769,29.9947887,2022-02-06 17:48:00.749949,99,217759.0,1644169680
-MvEi7VmdV-eZve4ea3U,96ddc11dcb259ebd,31.2594769,29.9947887,2022-02-06 17:48:04.274605,99,217759.0,1644169684
-MvEi9-tZGVdHOXr0I_O,96ddc11dcb259ebd,31.2594117,29.9947725,2022-02-06 17:48:10.425047,99,217759.0,1644169690
-MvEi9vk7mgmTwcnkykS,96ddc11dcb259ebd,31.2594117,29.9947725,2022-02-06 17:48:14.192204,99,217759.0,1644169694
-MvEiBVhVeicQnAIlhky,96ddc11dcb259ebd,31.2594285,29.994767799999998,2022-02-06 17:48:20.653030,99,217759.0,1644169700
-MvEiCOBDKBglINeB56I,96ddc11dcb259ebd,31.2594285,29.994767799999998,2022-02-06 17:48:24.268840,99,217759.0,1644169704
-MvEiDu1_SRqieu4nJon,96ddc11dcb259ebd,31.259459,29.9947585,2022-02-06 17:48:30.465985,99,217759.0,1644169710
-MvEiErr9hEkpUxxPIMz,96ddc11dcb259ebd,31.259459,29.9947585,2022-02-06 17:48:34.423201,99,217759.0,1644169714
-MvEiGKgMuL8D9J2xwSU,96ddc11dcb259ebd,31.2594662,29.9947917,2022-02-06 17:48:40.428801,99,217759.0,1644169720
-MvEiHGKkGA1kNnH5Oni,96ddc11dcb259ebd,31.2594662,29.9947917,2022-02-06 17:48:44.245240,99,217759.0,1644169724
-MvEiIl4X28bHMec_AfD,96ddc11dcb259ebd,31.2594967,29.9948081,2022-02-06 17:48:50.373401,99,217759.0,1644169730
-MvEiJjOXZIoYwJB3GF5,96ddc11dcb259ebd,31.2594967,29.9948081,2022-02-06 17:48:54.361271,99,217759.0,1644169734
-MvEiLSSWPAZnG7IWVoR,96ddc11dcb259ebd,31.2596068,29.9948255,2022-02-06 17:49:01.382623,99,217759.0,1644169741
-MvEj9lJMaLGcYKiW0o7,96ddc11dcb259ebd,31.2622863,29.9938264,2022-02-06 17:52:35.668594,99,217759.0,1644169955
-MvEjAqspS9C5hAe0YS4,96ddc11dcb259ebd,31.2622778,29.9939504,2022-02-06 17:52:40.120318,99,217759.0,1644169960
-MvEjC4Bkbo7ywdbIiH7,96ddc11dcb259ebd,31.2623465,29.9940098,2022-02-06 17:52:45.132545,99,217759.0,1644169965
-MvEjE2Z_Xo1Dwq9nW1f,96ddc11dcb259ebd,31.2625757,29.9941351,2022-02-06 17:52:53.220419,99,217759.0,1644169973
-MvEjFGCxw_Q08HWwF7R,96ddc11dcb259ebd,31.2627866,29.9943121,2022-02-06 17:52:58.187478,99,217759.0,1644169978
-MvEjeyCBPVc2PqeNouk,96ddc11dcb259ebd,31.2638432,29.9960139,2022-02-06 17:54:47.564768,99,217759.0,1644170087
-MvEjg9Jth0DW2hW8gg_,96ddc11dcb259ebd,31.2638966,29.9961147,2022-02-06 17:54:52.436196,99,217759.0,1644170092
-MvEjidYCWCmIyY2mq6N,96ddc11dcb259ebd,31.2639587,29.9962637,2022-02-06 17:55:02.627703,99,217759.0,1644170102
-MvEjizAP-Q6AjrTJ3UU,96ddc11dcb259ebd,31.2640311,29.9963449,2022-02-06 17:55:04.011336,99,217759.0,1644170104
-MvEjkDifQiG3VN036Xf,96ddc11dcb259ebd,31.2641764,29.9964674,2022-02-06 17:55:09.102514,99,217759.0,1644170109
-MvEkO_58AtF3n7DLIyC,96ddc11dcb259ebd,31.266404,29.9991238,2022-02-06 17:57:58.470639,99,217759.0,1644170278
-MvEkQJPfIfNRbINVVtY,96ddc11dcb259ebd,31.2662365,29.9987315,2022-02-06 17:58:05.593065,99,217759.0,1644170285
-MvEkS6svDi3GRVENcT_,96ddc11dcb259ebd,31.2661156,29.9984725,2022-02-06 17:58:12.984539,99,217759.0,1644170292
-MvEkU398rWSaobGFmkW,96ddc11dcb259ebd,31.2659681,29.9981001,2022-02-06 17:58:20.936552,99,217759.0,1644170300
-MvEkVgSjTUC-3a_G_sl,96ddc11dcb259ebd,31.2657224,29.9977006,2022-02-06 17:58:27.605990,99,217759.0,1644170307
-MvEkbO2MJ2ZNXxW4fhv,96ddc11dcb259ebd,31.266369,29.996806499999998,2022-02-06 17:58:55.042317,99,217759.0,1644170335
-MvEkfnRpeoDs1tU8Nyp,96ddc11dcb259ebd,31.2665767,29.9962367,2022-02-06 17:59:13.112721,99,217759.0,1644170353
-MvEkirY4ftR0MMEOvNs,96ddc11dcb259ebd,31.2671713,29.9958435,2022-02-06 17:59:25.666768,99,217759.0,1644170365
-MvEmH26XyJ7Ep3RRjc7,96ddc11dcb259ebd,31.2648679,29.9920814,2022-02-06 18:06:11.910938,99,217759.0,1644170771
-MvEmHyi_j9hW_-JmWJv,96ddc11dcb259ebd,31.2648679,29.9920814,2022-02-06 18:06:15.726312,99,217759.0,1644170775
-MvEmJQltd7d606eaDiT,96ddc11dcb259ebd,31.2649476,29.9921483,2022-02-06 18:06:21.681843,99,217759.0,1644170781
-MvEmKPSVDtjv_BlQDig,96ddc11dcb259ebd,31.2649476,29.9921483,2022-02-06 18:06:25.693291,99,217759.0,1644170785
-MvEmLs0oXiqrVrvrTtv,96ddc11dcb259ebd,31.2650006,29.9922345,2022-02-06 18:06:31.681463,99,217759.0,1644170791
-MvEmMrjG3J7cnQZMity,96ddc11dcb259ebd,31.2650006,29.9922345,2022-02-06 18:06:35.759892,99,217759.0,1644170795
-MvEmOIKJhbzkalr3B0s,96ddc11dcb259ebd,31.2649824,29.9922949,2022-02-06 18:06:41.621762,99,217759.0,1644170801
-MvEmPI90pUw0ZI_BhFs,96ddc11dcb259ebd,31.2649824,29.9922949,2022-02-06 18:06:45.706485,99,217759.0,1644170805
-MvEmQnJj_Un5fKQ7l8c,96ddc11dcb259ebd,31.2650086,29.9922455,2022-02-06 18:06:51.860718,99,217759.0,1644170811
-MvEmRjV7OUVJxKFINc6,96ddc11dcb259ebd,31.2650086,29.9922455,2022-02-06 18:06:55.711867,99,217759.0,1644170815
-MvEmTBuTBRY7oHxm-4l,96ddc11dcb259ebd,31.2650502,29.9922607,2022-02-06 18:07:01.690346,99,217759.0,1644170821
-MvEmUAB7jyyGQZZQSwe,96ddc11dcb259ebd,31.2650502,29.9922607,2022-02-06 18:07:05.676776,99,217759.0,1644170825
-MvEmVd0S3pbyRX91ARp,96ddc11dcb259ebd,31.2651224,29.992252399999998,2022-02-06 18:07:11.681276,99,217759.0,1644170831
-MvEmWe0zKu1dafS6XW6,96ddc11dcb259ebd,31.2651224,29.992252399999998,2022-02-06 18:07:15.841247,99,217759.0,1644170835
-MvEmY80sNmX-1wMVZyL,96ddc11dcb259ebd,31.2651154,29.9922371,2022-02-06 18:07:21.921423,99,217759.0,1644170841
-MvEmZ37mzX1QrXyOX6W,96ddc11dcb259ebd,31.2651154,29.9922371,2022-02-06 18:07:25.704488,99,217759.0,1644170845
-MvEm_cSTXa4syMvoiyH,96ddc11dcb259ebd,31.2651734,29.9923178,2022-02-06 18:07:32.125868,99,217759.0,1644170852
-MvEmaU8YYYufXulztt5,96ddc11dcb259ebd,31.2651734,29.9923178,2022-02-06 18:07:35.624932,99,217759.0,1644170855
-MvEmc23PFh_I0w3F2qr,96ddc11dcb259ebd,31.2651297,29.9923227,2022-02-06 18:07:42.020663,99,217759.0,1644170862
-MvEmd3Q_QEnTtzzIGjc,96ddc11dcb259ebd,31.2651297,29.9923227,2022-02-06 18:07:46.203528,99,217759.0,1644170866
-MvEmeuiLF4s4aMgmA2N,96ddc11dcb259ebd,31.265109,29.9922912,2022-02-06 18:07:53.774103,99,217759.0,1644170873
-MvEmfSEC0dBzdvjtfgg,96ddc11dcb259ebd,31.265109,29.9922912,2022-02-06 18:07:55.983125,99,217759.0,1644170875
-MvEmh1sd1j8QZnZ1uqL,96ddc11dcb259ebd,31.265088,29.9923013,2022-02-06 18:08:02.488692,99,217759.0,1644170882
-MvEmhywZW0IIkCTPaJI,96ddc11dcb259ebd,31.265088,29.9923013,2022-02-06 18:08:06.332352,99,217759.0,1644170886
-MvEmjMN4EpB0dz-pjAz,96ddc11dcb259ebd,31.2650796,29.9922613,2022-02-06 18:08:11.992671,99,217759.0,1644170891
-MvEmph1GVtGHSp-6LgF,96ddc11dcb259ebd,31.2650567,29.992095,2022-02-06 18:08:37.953819,99,217759.0,1644170917
-MvEmqZVQkES_njccc4j,96ddc11dcb259ebd,31.2650567,29.992095,2022-02-06 18:08:41.504558,99,217759.0,1644170921
-MvEms23SnHmmksXDAYP,96ddc11dcb259ebd,31.2651878,29.992312599999998,2022-02-06 18:08:47.556140,99,217759.0,1644170927
-MvEmt0hi2IKBSlOtIBa,96ddc11dcb259ebd,31.2651878,29.992312599999998,2022-02-06 18:08:51.565746,99,217759.0,1644170931
-MvEmuXmJYoujgWg43XF,96ddc11dcb259ebd,31.2651117,29.9923479,2022-02-06 18:08:57.778362,99,217759.0,1644170937
-MvEmx-bLpUvC2QAz6W-,96ddc11dcb259ebd,31.2651546,29.9922874,2022-02-06 18:09:07.879699,99,217759.0,1644170947
-MvEmxsLQaEQ9m0DM5ya,96ddc11dcb259ebd,31.2651546,29.9922874,2022-02-06 18:09:11.446867,99,217759.0,1644170951
-MvEmzPw_vOzQPqb2BIq,96ddc11dcb259ebd,31.265171,29.9923095,2022-02-06 18:09:17.756180,99,217759.0,1644170957
-MvEn-Jsko5uDkWdDo7P,96ddc11dcb259ebd,31.265171,29.9923095,2022-02-06 18:09:21.464037,99,217759.0,1644170961
-MvEn0uGqZfUWaKeaFhX,96ddc11dcb259ebd,31.2651305,29.9923112,2022-02-06 18:09:27.953882,99,217759.0,1644170967
-MvEn5lI7Qsam9KcTP5L,96ddc11dcb259ebd,99.0,99.0,2022-02-06 18:09:47.859126,99,217759.0,1644170987
-MvEn6isqPVdY1xk9kMT,96ddc11dcb259ebd,31.2651017,29.9922732,2022-02-06 18:09:51.800552,99,217759.0,1644170991
-MvEn6rRONLGAxRzKc3J,96ddc11dcb259ebd,31.2651017,29.9922732,2022-02-06 18:09:52.348011,99,217759.0,1644170992
-MvEn8XUm8tE9NisSut7,96ddc11dcb259ebd,31.2651828,29.9924523,2022-02-06 18:09:59.199612,99,217759.0,1644170999
-MvEn9L35KkiihxLyYOR,96ddc11dcb259ebd,31.2651828,29.9924523,2022-02-06 18:10:02.500013,99,217759.0,1644171002
-MvEnAntx2vKHX_FeniG,96ddc11dcb259ebd,31.2652653,29.9923568,2022-02-06 18:10:08.505332,99,217759.0,1644171008
-MvEnBkq7B-AUrznI_ZO,96ddc11dcb259ebd,31.2652653,29.9923568,2022-02-06 18:10:12.406361,99,217759.0,1644171012
-MvEnDIYVfTgMY01rxCL,96ddc11dcb259ebd,31.2651378,29.9923506,2022-02-06 18:10:18.723817,99,217759.0,1644171018
-MvEnEFG53v5UQYGv8bM,96ddc11dcb259ebd,31.2651378,29.9923506,2022-02-06 18:10:22.609617,99,217759.0,1644171022
-MvEnFlu5Z-E2Eysty1X,96ddc11dcb259ebd,31.2651756,29.9923849,2022-02-06 18:10:28.858697,99,217759.0,1644171028
-MvEnGcVulzB6aeoCUT4,96ddc11dcb259ebd,31.2651756,29.9923849,2022-02-06 18:10:32.352457,99,217759.0,1644171032
-MvEnICVrmlRIK-q0MEw,96ddc11dcb259ebd,31.2651159,29.992325,2022-02-06 18:10:38.816357,99,217759.0,1644171038
-MvEnJ3Hs59xfY7VWzYB,96ddc11dcb259ebd,31.2651159,29.992325,2022-02-06 18:10:42.322707,99,217759.0,1644171042
-MvEnKc5ueshfemS7cGZ,96ddc11dcb259ebd,31.2651684,29.992291,2022-02-06 18:10:48.710628,99,217759.0,1644171048
-MvEnLZRLqyhGen_JVFo,96ddc11dcb259ebd,31.2651684,29.992291,2022-02-06 18:10:52.572180,99,217759.0,1644171052
-MvEnN4LgDvT19hwfh1z,96ddc11dcb259ebd,31.2652128,29.9923596,2022-02-06 18:10:58.774582,99,217759.0,1644171058
-MvEnNy1Y_BmdAmBdy8a,96ddc11dcb259ebd,31.2652128,29.9923596,2022-02-06 18:11:02.402802,99,217759.0,1644171062
-MvEnPVLWhLjN2SmtrEJ,96ddc11dcb259ebd,31.2652913,29.992366099999998,2022-02-06 18:11:08.694258,99,217759.0,1644171068
-MvEnQNinLkWs3-I1OBG,96ddc11dcb259ebd,31.2652913,29.992366099999998,2022-02-06 18:11:12.301807,99,217759.0,1644171072
-MvEnRvwvojLPMsvfSuv,96ddc11dcb259ebd,31.265289,29.9923395,2022-02-06 18:11:18.652591,99,217759.0,1644171078
-MvEnSpWDI5q4dZYhSSZ,96ddc11dcb259ebd,31.265289,29.9923395,2022-02-06 18:11:22.337435,99,217759.0,1644171082
-MvEnUQ1lXKyxUoHwtCB,96ddc11dcb259ebd,31.2652566,29.9923382,2022-02-06 18:11:28.834824,99,217759.0,1644171088
-MvEnVGFF1g8Z8vTwvUr,96ddc11dcb259ebd,31.2652566,29.9923382,2022-02-06 18:11:32.304454,99,217759.0,1644171092
-MvEnWrRi2_rRLpklUIn,96ddc11dcb259ebd,31.2652308,29.9923627,2022-02-06 18:11:38.844126,99,217759.0,1644171098
-MvEnXjEXChW3bTtg7Pi,96ddc11dcb259ebd,31.2652308,29.9923627,2022-02-06 18:11:42.415831,99,217759.0,1644171102
-MvEnZFJ6KKe6PQDJQn6,96ddc11dcb259ebd,31.265071,29.9922996,2022-02-06 18:11:48.628413,99,217759.0,1644171108
-MvEn_9mloHQ75WOVrCG,96ddc11dcb259ebd,31.265071,29.9922996,2022-02-06 18:11:52.370520,99,217759.0,1644171112
-MvEnagXxmqF4bFJMJLT,96ddc11dcb259ebd,31.2650646,29.9922703,2022-02-06 18:11:58.626745,99,217759.0,1644171118
-MvEndZ5VKTBtvVGNKIx,96ddc11dcb259ebd,31.2650889,29.9922956,2022-02-06 18:12:10.374234,99,217759.0,1644171130
-MvEne2C8y73CKDRfTMV,96ddc11dcb259ebd,31.2650889,29.9922956,2022-02-06 18:12:12.364994,99,217759.0,1644171132
-MvEnfacmzGgc8YUkjyr,96ddc11dcb259ebd,31.2650465,29.9922557,2022-02-06 18:12:18.728336,99,217759.0,1644171138
-MvEngTy7MdpSYptQt1v,96ddc11dcb259ebd,31.2650465,29.9922557,2022-02-06 18:12:22.334335,99,217759.0,1644171142
-MvEni-Cvu-EOtKAbZD1,96ddc11dcb259ebd,31.2651321,29.9922941,2022-02-06 18:12:28.557416,99,217759.0,1644171148
-MvEniuoZ28i7fvEh57o,96ddc11dcb259ebd,31.2651321,29.9922941,2022-02-06 18:12:32.308835,99,217759.0,1644171152
-MvEnkRI5zjITwPYJYXb,96ddc11dcb259ebd,31.2650654,29.992271,2022-02-06 18:12:38.547450,99,217759.0,1644171158
-MvEnnUnjMxEgmdAUJV_,96ddc11dcb259ebd,31.2650729,29.9923022,2022-02-06 18:12:51.059755,99,217759.0,1644171171
-MvEnnXGkFMI_RTJcmxc,96ddc11dcb259ebd,31.2650654,29.992271,2022-02-06 18:12:51.217505,99,217759.0,1644171171
-MvEnnv-xdm-0-yj_HUD,96ddc11dcb259ebd,31.2650729,29.9923022,2022-02-06 18:12:52.800441,99,217759.0,1644171172
-MvEnpUN_ukomNGx0sx9,96ddc11dcb259ebd,31.2650273,29.9922895,2022-02-06 18:12:59.224428,99,217759.0,1644171179
-MvEnqPtG9pvN1Z2LwOW,96ddc11dcb259ebd,31.2650273,29.9922895,2022-02-06 18:13:03.033082,99,217759.0,1644171183
-MvEnrv9-eoewLskdRYz,96ddc11dcb259ebd,31.2650139,29.9922909,2022-02-06 18:13:09.193459,99,217759.0,1644171189
-MvEnsoeUYlgmlEBHqng,96ddc11dcb259ebd,31.2650139,29.9922909,2022-02-06 18:13:12.874269,99,217759.0,1644171192
-MvEnuJQgv1arU_iBj96,96ddc11dcb259ebd,31.265007400000002,29.9922779,2022-02-06 18:13:19.003518,99,217759.0,1644171199
-MvEnvCw67WcxEkGGJw_,96ddc11dcb259ebd,31.265007400000002,29.9922779,2022-02-06 18:13:22.684431,99,217759.0,1644171202
-MvEnwmLxPfOcMQUeAQg,96ddc11dcb259ebd,31.2650484,29.992206799999998,2022-02-06 18:13:29.110457,99,217759.0,1644171209
-MvEnzfeJ28WZ7xLkbCn,96ddc11dcb259ebd,31.2651412,29.9922913,2022-02-06 18:13:40.970251,99,217759.0,1644171220
-MvEo-4OGOxQ_IcFPjpu,96ddc11dcb259ebd,31.2651412,29.9922913,2022-02-06 18:13:42.617597,99,217759.0,1644171222
-MvEo0bia3_MAfoHC_TQ,96ddc11dcb259ebd,31.2651114,29.9923084,2022-02-06 18:13:48.909457,99,217759.0,1644171228
-MvEo1W7Kdj3Hlu7z2Cf,96ddc11dcb259ebd,31.2651114,29.9923084,2022-02-06 18:13:52.584686,99,217759.0,1644171232
-MvEo37IRDZ7DNLQuAs9,96ddc11dcb259ebd,31.2649336,29.9920266,2022-02-06 18:13:59.187544,99,217759.0,1644171239
-MvEo3yWksJVLBGLvuG4,96ddc11dcb259ebd,31.2649336,29.9920266,2022-02-06 18:14:02.656976,99,217759.0,1644171242
-MvEpODVvD5Y9B8HYjK9,96ddc11dcb259ebd,31.2676373,29.998228,2022-02-06 18:19:47.743979,99,217759.0,1644171587
-MvEpOkkWbPdBuGVAt5h,96ddc11dcb259ebd,31.2676373,29.998228,2022-02-06 18:19:49.936035,99,217759.0,1644171589
-MvEpQT6sF4MFS7FwNX1,96ddc11dcb259ebd,31.2677895,29.9985962,2022-02-06 18:19:56.935196,99,217759.0,1644171596
-MvEpR3zf11Phm0pPSq2,96ddc11dcb259ebd,31.2677895,29.9985962,2022-02-06 18:19:59.423727,99,217759.0,1644171599
-MvEpSbnUHT7QTKZXQgu,96ddc11dcb259ebd,31.2678574,29.9986804,2022-02-06 18:20:05.747768,99,217759.0,1644171605
-MvEpTqq5QDrbcePqHVN,96ddc11dcb259ebd,31.2679676,29.9988232,2022-02-06 18:20:10.806491,99,217759.0,1644171610
-MvEpXN3ojIrT1kzNj4P,96ddc11dcb259ebd,31.2680417,29.9990155,2022-02-06 18:20:25.219091,99,217759.0,1644171625
-MvEpdFBwK3rcYBtJplS,96ddc11dcb259ebd,31.2681114,29.9995784,2022-02-06 18:20:53.387117,99,217759.0,1644171653
-MvEpdq4IFqwnj3bk7_N,96ddc11dcb259ebd,31.2681673,29.9995253,2022-02-06 18:20:55.813014,99,217759.0,1644171655
-MvEpdqowWmJYtkoHPHD,96ddc11dcb259ebd,31.2681673,29.9995253,2022-02-06 18:20:55.860447,99,217759.0,1644171655
-MvEpehWV5CnlFEiMffS,96ddc11dcb259ebd,31.268137,29.9992663,2022-02-06 18:20:59.361166,99,217759.0,1644171659
-MvEumH7j7dBJUB6fCel,96ddc11dcb259ebd,31.2667777,29.998809,2022-02-06 18:43:21.095941,99,217759.0,1644173001
-MvEumw-kt7w73u0PtrY,96ddc11dcb259ebd,31.2667777,29.998809,2022-02-06 18:43:23.776273,99,217759.0,1644173003
-MvEuoXIkC7wRCUoig27,96ddc11dcb259ebd,31.2667395,29.9987741,2022-02-06 18:43:30.323758,99,217759.0,1644173010
-MvEupO0VLeEi8-K_Sqm,96ddc11dcb259ebd,31.2667395,29.9987741,2022-02-06 18:43:33.825739,99,217759.0,1644173013
-MvEur5GphV_zrai037h,96ddc11dcb259ebd,31.2667196,29.9986065,2022-02-06 18:43:40.816969,99,217759.0,1644173020
-MvEurtwfRKqjcqqb-Wy,96ddc11dcb259ebd,31.2667196,29.9986065,2022-02-06 18:43:44.124100,99,217759.0,1644173024
-MvEutXUIPzX8tJENMOJ,96ddc11dcb259ebd,31.2668373,29.9984204,2022-02-06 18:43:50.815753,99,217759.0,1644173030
-MvEuuCXhPjXIpvt4xA2,96ddc11dcb259ebd,31.2668373,29.9984204,2022-02-06 18:43:53.569974,99,217759.0,1644173033
-MvEuvpKL4AwZyKHHgR6,96ddc11dcb259ebd,31.2669862,29.9982937,2022-02-06 18:44:00.213855,99,217759.0,1644173040
-MvEuwkdw9L9hhzgZ_8D,96ddc11dcb259ebd,31.2669862,29.9982937,2022-02-06 18:44:04.009361,99,217759.0,1644173044
-MvEuyFKEmAMmTlIpr0z,96ddc11dcb259ebd,31.2672386,29.998122,2022-02-06 18:44:10.133570,99,217759.0,1644173050
-MvEuz5kq13pwuTYn2VD,96ddc11dcb259ebd,31.2672386,29.998122,2022-02-06 18:44:13.616087,99,217759.0,1644173053
-MvEv0-uWIzugkxrF0om,96ddc11dcb259ebd,31.2674506,29.9979374,2022-02-06 18:44:21.434214,99,217759.0,1644173061
-MvEv0m9ZJpuHFtAR9aG,96ddc11dcb259ebd,31.2674506,29.9979374,2022-02-06 18:44:24.585070,99,217759.0,1644173064
-MvFoLUUTO82Bp6aMtdm,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:54:51.614312,99,217759.0,1644188091
-MvFoLm9V8baWEA9iXv_,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:54:52.810504,99,217759.0,1644188092
-MvFoNAc2RZYT-RSxflu,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:54:58.536596,99,217759.0,1644188098
-MvFoOA8i02dqzMI092d,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:02.601717,99,217759.0,1644188102
-MvFoPYBCpKnVdvEc21P,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:08.236533,99,217759.0,1644188108
-MvFoQ_8b7BnaQkhg2By,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:12.457166,99,217759.0,1644188112
-MvFoS2yyOS4nn3OvKTR,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:18.526558,99,217759.0,1644188118
-MvFoT3T7t_wAUmCovpT,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:22.653908,99,217759.0,1644188122
-MvFoUVwh7Pl9ZYe5PPZ,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:28.572232,99,217759.0,1644188128
-MvFoVUudyXvmVt62Frl,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:32.602709,99,217759.0,1644188132
-MvFoWuIhIG0ew2pVRUo,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:38.387257,99,217759.0,1644188138
-MvFoXvqkxde0tl3NzQa,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:42.582779,99,217759.0,1644188142
-MvFoZMQLZmOAfZ8VHe0,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:48.443221,99,217759.0,1644188148
-MvFo_NQv_swiM0xGTki,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:52.603393,99,217759.0,1644188152
-MvFoavY7m6MWkgpiugf,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:55:58.947015,99,217759.0,1644188158
-MvFobmgZrUH6gZRnAWk,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:02.475988,99,217759.0,1644188162
-MvFodEv0HfdiDvwAfOj,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:08.443008,99,217759.0,1644188168
-MvFoeJoDHJZK_xGepdu,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:12.851965,99,217759.0,1644188172
-MvFoff3ncXoi2VziK8H,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:18.372762,99,217759.0,1644188178
-MvFoghBTzUldhBPMlZ_,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:22.603940,99,217759.0,1644188182
-MvFoiIepjOwNTWe526S,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:29.162318,99,217759.0,1644188189
-MvFoj8QSZdb3trNtymI,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:32.602991,99,217759.0,1644188192
-MvFokbQwR3bp8AcPs3O,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:38.619365,99,217759.0,1644188198
-MvFolYN6anh_yFH-4dY,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:42.456403,99,217759.0,1644188202
-MvFon-6c-_wQmdL_sRQ,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:48.391594,99,217759.0,1644188208
-MvFoo3XL8eFljTrhFgW,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:52.770697,99,217759.0,1644188212
-MvFopR2DpVWPVz8J-XI,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:56:58.370999,99,217759.0,1644188218
-MvFoqRuOvylq-aI8gmR,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:57:02.522321,99,217759.0,1644188222
-MvFornodk79oaVLNy94,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:57:08.083927,99,217759.0,1644188228
-MvFosqZl85ANnZ3NbR4,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:57:12.356215,99,217759.0,1644188232
-MvFouNLORq5zwSZI0Ka,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:57:18.613883,99,217759.0,1644188238
-MvFovLmOK7DFzKFnK62,96ddc11dcb259ebd,30.9205202,30.3066112,2022-02-06 22:57:22.609915,99,217759.0,1644188242
-MvHyBR-ouAOsnqZEn8J,96ddc11dcb259ebd,30.9190807,30.3084134,2022-02-07 08:57:06.303595,99,217759.0,1644224226
